,text,sentiment
14741,rt  USERID USERID gats try “adahna rt  USERID USERID omg it worked  USERID whotheywant this shit is crazy  USERID URL  USERID ,1
14742,rt  USERID USERID gave a fuck once amp that was the last time  USERID ,1
14743,rt  USERID USERID gemstone bracelet white natural round shell beads by spawnysilver URL URL  USERID ,0
14744,"rt  USERID USERID get back up bitch

life  USERID ",0
14745,rt  USERID USERID get me the fuck out of delco  USERID ,1
14746,rt  USERID USERID get out your feelings bitch you aint shit  USERID  USERID ,0
14747,rt  USERID USERID get people to stop saying asexual people dont qualify as queer because were basically straight  USERID ,1
14748,rt  USERID USERID get pissed everytime they show the final four bracket  USERID ,1
14749,rt  USERID USERID get the fuck out of the middle east leave the people alone stop killing innocents sit down and shut the fuck up  USERID ,1
14750,rt  USERID USERID get the negative people out of your life fuck them  USERID ,0
14751,rt  USERID USERID get ur shit together boy i luv u lt3  USERID ,0
14752,rt  USERID USERID get you some of this thug dick URL  USERID ,0
14753,rt  USERID USERID get your money fuck them haters  USERID ,0
14754,rt  USERID USERID gettin fucked ova does somethin to a person  USERID ,1
14755,"rt  USERID USERID getting hand job

damn look at the flick of dat wrist  USERID ",0
14756,rt  USERID USERID getting my shit together  USERID ,0
14757,rt  USERID USERID getting old hella fast  USERID ,1
14758,rt  USERID USERID getting over you is easy its just the memories we made together that are a bitch  USERID ,0
14759,rt  USERID USERID getting rejected is the most painful shit  USERID  USERID ,1
14760,rt  USERID USERID getting spots is like being betrayed by your own skin what the fuck body sort it out  USERID ,1
14761,"rt  USERID USERID giorno introduces himself in italian
josuke asks him what the fuck he just said in japanese
jolyne what  USERID ",1
14762,rt  USERID USERID girl if you dont put that dick back in yo mouth we gon have problems URL  USERID ,0
14763,rt  USERID USERID girl ppl rlly up  USERID USERID 6 in the fucking morning  USERID ,0
14764,rt  USERID USERID girls are stubborn  USERID they will get jealous but wont say shit just throw hints and give you attitude until you figure it…  USERID ,1
14765,rt  USERID USERID girls are stubborn  USERID they will get jealous but wont say shit just throw hints and give you attitude until you figure i…  USERID ,1
14766,rt  USERID USERID girls are such shitty human beings  USERID ,1
14767,rt  USERID USERID girls are weird like why do we look at things that we know will piss us off but continue to look at them and get more pissed…  USERID ,1
14768,rt  USERID USERID girls be 1 or 2 years older talking bout you so young bitch stfu  USERID  USERID ,1
14769,rt  USERID USERID girls beef over the most irrelevant shit ever  USERID ,1
14770,rt  USERID USERID girls can be fuckboys too  USERID ,0
14771,"rt  USERID USERID girls can see a couple hug and be like goals  USERID 
like damn bitch you never got a hug  USERID ",1
14772,rt  USERID USERID girls do some evil shit when theyre mad  USERID  USERID ,0
14773,rt  USERID USERID girls fall for guys that got “fuck bitches get money” in their bio and wanna act surprised when they get cheated on  USERID ,1
14774,rt  USERID USERID girls fighting is trashy af to me my girl not allowed to fight a bitch wanna fight my gf she gota fight me first  USERID ,1
14775,rt  USERID USERID girls hell week playing tag  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID guys hell week running sprints and doing ab workouts  USERID ,0
14776,rt  USERID USERID girls love fuckboys though  USERID ,0
14777,rt  USERID USERID girls out here taking selfies at dinner cause he dont fuck wit u like that  USERID  USERID ,1
14778,rt  USERID USERID girls taking this shit to serious  USERID URL  USERID ,0
14779,rt  USERID USERID girls that are psycho ex girlfriends do ma fuckin head in like wanty you fuck off  USERID ,1
14780,rt  USERID USERID girls that like geazy are sluts  USERID ,1
14781,rt  USERID USERID girls who dont shut the fuck up about how other girls drawfill in their eyebrows are so annoying  USERID ,1
14782,rt  USERID USERID girls who dont smoke hit the weed and act fuckin crazy sometimes  USERID ,0
14783,rt  USERID USERID girls with beautiful smiles and pretty eyes need to follow me because im fucking heart eyes for you  USERID  USERID ,0
14784,rt  USERID USERID give em hell  USERID URL  USERID ,0
14785,rt  USERID USERID give em hell boys repost if you support the troops URL  USERID ,0
14786,rt  USERID USERID give em hell boys retweet if you support the troops URL  USERID ,0
14787,rt  USERID USERID give me 50 retweets and 25 favorites and ill drop this computers shit  USERID  USERID ,1
14788,rt  USERID USERID give your girl the world fuck them hoes they gone be there  USERID ,0
14789,rt  USERID USERID giving a fuck  USERID getting fucked over  USERID ,1
14790,rt  USERID USERID glee is over why are people still shitting on brittana no one cares if you dont care for them ppl never cared for your s…  USERID ,1
14791,"rt  USERID USERID glen didnt kill him amp now sasha didnt kill the father gabriel  USERID USERID smfh 
what the hell is this shit  USERID ",1
14792,rt  USERID USERID glo gang bitch URL  USERID ,0
14793,rt  USERID USERID glod the fuck up URL  USERID ,1
14794,rt  USERID USERID go deep  USERID make her apologize for all that shit talking she be doing  USERID  USERID  USERID  USERID ,1
14795,rt  USERID USERID go state to state  USERID thats full time rt  USERID USERID this part time shit aint gon kut it  USERID ,0
14796,rt  USERID USERID goal attend coachella URL  USERID ,0
14797,rt  USERID USERID goats give zero fucks URL  USERID ,0
14798,rt  USERID USERID goats give zero fucks how do they get themselves in these places they look like fridge magnets URL  USERID ,1
14799,"rt  USERID USERID god
god
god
god 
god 
god

are you pissed i love god and all my tweets are about him so if you dont like it then you ca…  USERID ",0
14800,rt  USERID USERID god damn  USERID  USERID ,0
14801,rt  USERID USERID god damn  USERID  USERID  USERID  USERID  USERID  USERID URL  USERID ,0
14802,rt  USERID USERID god damn URL  USERID ,0
14803,rt  USERID USERID god damn bleaching hair is so painful  USERID ,1
14804,rt  USERID USERID god damn hemmings URL  USERID ,0
14805,rt  USERID USERID god damn i love this japanese doom site URL URL  USERID ,0
14806,rt  USERID USERID god damn it i spilt water over my homework URL  USERID ,1
14807,rt  USERID USERID god damn it i want you  USERID ,1
14808,rt  USERID USERID god damn it youre hot  USERID ,0
14809,rt  USERID USERID god damn luke  USERID  USERID URL  USERID ,0
14810,rt  USERID USERID god damn this new  USERID USERID track is ridiculous  USERID USERID  USERID USERID ken and the boys are not playing around cant wait for the album to c…  USERID ,1
14811,rt  USERID USERID god forbid america befriends iran we might have to stop giving blowjobs to middle eastern royal dictators who fund  USERID  USERID  USERID ,1
14812,rt  USERID USERID god i fucking love her  USERID USERID URL  USERID ,0
14813,rt  USERID USERID god im still so fucking mad amp drunk just give new patch gaben  USERID ,1
14814,"rt  USERID USERID god pls rain money 
sm is trying to make me poor i need help  USERID i cry 
who the fuck release 10 freaking albums is t…  USERID ",1
14815,rt  USERID USERID goddamn goddamn how the hell you fit all that ass in them pants  USERID  USERID ,1
14816,rt  USERID USERID goddamnit i love michael so much no amount of words could explain how important he is to this world and to me  USERID ,0
14817,rt  USERID USERID goes to hell in a the vamps shirt  USERID ,1
14818,rt  USERID USERID going forward  USERID USERID will be known as the 12 inch dick devil thank you  USERID ,0
14819,rt  USERID USERID going through a lot of shit made me not react or even feel surprised if any terrible thing happens  USERID ,1
14820,"rt  USERID USERID going to bed im too pissed off
rt if you want a fan sign tomorrow  USERID ",1
14821,rt  USERID USERID goku went nuts but dat boy vo took dat shit to whole notha level faneto  USERID ,0
14822,rt  USERID USERID gonna be in ki shit friday  USERID  USERID ,0
14823,rt  USERID USERID gonna wear a shirt with a picture of pants on it you think i give a damn about your rules  USERID ,1
14824,"rt  USERID USERID good day for a duke alum

jj redick 15 from field in win over celtics

its best hes shot from the field in nba…  USERID ",0
14825,rt  USERID USERID good friends good music good weather is all i want for coachella  USERID  USERID ,0
14826,rt  USERID USERID good god i cannot stand dumb people throwing their trash on the damn floor when theres a trash can right in front of their da…  USERID ,1
14827,rt  USERID USERID good looks mean nothing when youre a shit person  USERID ,1
14828,rt  USERID USERID good morning all  USERID i can barely contain myself what the hell lets get freaky already URL  USERID ,0
14829,rt  USERID USERID good morning be you unless youre a real cocksucker if thats the case try being someone else for a few  USERID ,0
14830,rt  USERID USERID good morning my niggas good morning my bitches  USERID ,0
14831,rt  USERID USERID good morning to all the bitches who pussy smells like passion fruit  USERID ,0
14832,rt  USERID USERID good morning yall doctor got me on some wack ass walking shit smh hope u all have a blessed… URL  USERID ,0
14833,rt  USERID USERID good night from  USERID buona notte dallo spazio URL  USERID ,0
14834,rt  USERID USERID good night my luvs  USERID hellyluv red love  USERID URL  USERID ,0
14835,rt  USERID USERID good people go through the most bullshit  USERID ,1
14836,rt  USERID USERID good pussy  USERID get wet by itself  USERID  USERID ,0
14837,rt  USERID USERID good pussy stay wet  USERID  USERID ,0
14838,rt  USERID USERID good pussy will make him staybut it wont make him loyal  USERID ,1
14839,rt  USERID USERID good riddance u did nothing but treat me like shit  USERID ,1
14840,rt  USERID USERID good thing is im on spring break but that bad thing is i dont have any friends to do fun shit with  USERID ,0
14841,rt  USERID USERID good things happen to basketball teams that go out and see get hard lmfaomy movie is funny damn it  USERID ,0
14842,rt  USERID USERID goodbye money hello exodus album  USERID ,0
14843,rt  USERID USERID goodnight i love calum and lukes boner  USERID  USERID ,0
14844,rt  USERID USERID goofy ass bitch  USERID ,1
14845,rt  USERID USERID got another bitch nigga with me  USERID he tryna talk slick with me  USERID  USERID ,1
14846,rt  USERID USERID got boukie n shaun wit me so you know some bad bitches on da way  USERID leel gotta us snappin in boyds ™2⃣  USERID ,0
14847,rt  USERID USERID got damn URL  USERID ,0
14848,rt  USERID USERID got damnit rt  USERID USERID craig mack “hitdaboogiez  USERID USERID quote this so i can tell you what i see when i en…  USERID ,0
14849,rt  USERID USERID got drunk and did the chicken noodle soup at the cookout last night let it rained right off the damn porch  USERID ,1
14850,rt  USERID USERID got hella feelings for you  USERID ,1
14851,rt  USERID USERID got hella feelings for you it isnt even lowkey anymore  USERID ,1
14852,rt  USERID USERID got hella homework to do  USERID ,0
14853,rt  USERID USERID got it bitch  USERID URL  USERID ,0
14854,rt  USERID USERID got me fucked up if u think im worried about u minding my own  USERID  USERID ,1
14855,rt  USERID USERID got me fucked up if you think ima be your second option  USERID ,1
14856,rt  USERID USERID got no time for irrelevant shit  USERID ,1
14857,rt  USERID USERID got no time for them bitches  USERID ,1
14858,rt  USERID USERID got played once that shit changed me  USERID ,0
14859,rt  USERID USERID got so high i purposely shit on my friends kitchen floor we then convinced his mom the 15 pound yorkie in the house di…  USERID ,1
14860,rt  USERID USERID got something for  USERID wait for it tomorrow gotta lot of job to clean the cockroaches  USERID ,0
14861,rt  USERID USERID got that super soaker pussy pop like cola coka plus its tighter than a choka  USERID ,0
14862,"rt  USERID USERID got ya grandma on my dick 

 tyga  USERID ",0
14863,rt  USERID USERID gotta fuck wit da homie  USERID USERID URL  USERID ,1
14864,rt  USERID USERID gotta learn to fuck wit people how they fuck wit you  USERID  USERID ,1
