,text,curseword,curseWordCatg,date,sentiment
10298, USERID USERID there if you have a problem you have my  USERID dont indirectly talk shit  USERID ,shit,7,Oct2011,1
24858, USERID USERID there is a god and he definitely will  USERID USERID those people are from hell  USERID ,hell,2,Oct2011,1
3887, USERID USERID there is also a very interested aicle on front pageas we discussed yesterdaymodi aurat ki ruth gayaphne nahi uthata  USERID ,gay,1,Oct2011,0
9229, USERID USERID there is more to it than that its paly due to the clt20 media rights bcci are tits as well cant blame our media for bo  USERID ,tit,1,Oct2011,2
20216, USERID USERID there is so much shit being talked already haha gotta love college football  USERID ,shit,7,Oct2011,1
33474, USERID USERID there not didnt know you gave a shit what i thought  USERID ,shit,7,Oct2011,1
17555, USERID USERID there u go  only her these bitches aint right   USERID ,bitch,1,Oct2011,1
7071, USERID USERID there u go bringin up old shit  USERID ,shit,7,Oct2011,1
27335, USERID USERID theres a poppin rooftop the rooms are nice gym theater room game room wit like pool table and shit library etc  USERID ,shit,7,Oct2011,0
4967, USERID USERID theres a post on tumblr where people are raising apple products in the air for steve jobs like iphones and ipads and shit  USERID ,shit,7,Oct2011,0
14658, USERID USERID theres like another 2 lol shits crazy theyre all adding up  shit  USERID ,shit,7,Oct2011,1
13348, USERID USERID these  USERID items seem to be leading towards identity theft   USERID ,tit,1,Oct2011,1
20863, USERID USERID these are my bitches  my alpha bitchess  these are my bitches my alphabet bitchess  USERID ,bitch,1,Oct2011,0
11300, USERID USERID these days keep going by too fast so give me anything that will make shit go slow 18 daystake care  USERID ,shit,7,Oct2011,0
24897, USERID USERID these niggas talking shit like they gon last  USERID ,shit,7,Oct2011,1
13594, USERID USERID they are around they know how to screw someone also  USERID ,screw,1,Oct2011,0
30576, USERID USERID they are fabulous lol that came out kinda gayb  USERID ,gay,1,Oct2011,0
23289, USERID USERID they are poisonous i am clearly freaked out and they multply like fuck  USERID ,fuck,7,Oct2011,1
6638, USERID USERID they have no competitors indeed  USERID ,tit,1,Oct2011,1
20426, USERID USERID they posted some disrespectful shit on a website and they called us a bunch of thugs   USERID ,shit,7,Oct2011,1
14366, USERID USERID they scare the hell out of me too  USERID ,hell,2,Oct2011,1
14745, USERID USERID they were a damn sight better than vixen all they had were looks the music sucked balls lol  USERID ,damn,2,Oct2011,0
19091, USERID USERID they were bottled up and i missed it damn  USERID ,damn,2,Oct2011,1
15358, USERID USERID thing that i can do without question is trust him but shit happens i guess idk how ima deal with this tho i know its  USERID ,shit,7,Oct2011,1
3696, USERID USERID think its that guy who created apple and them haha could be wrong and look a dick thoxx  USERID ,dick,1,Oct2011,1
15631, USERID USERID think r nigga girl really fuckin ole boy lmao  USERID ,fuck,7,Oct2011,0
6304, USERID USERID think she slick changing my tweet no u damn near sang me to def  USERID ,damn,2,Oct2011,1
31140, USERID USERID thinking of your shitty situation hope it gets cleared up soon  USERID ,shit,7,Oct2011,0
2180, USERID USERID thinking the cream 1 so i can wear the £90 dune shoes i brought for the 3rd timeas thats the only outfit they go with uxx  USERID ,hoe,1,Oct2011,1
38653, USERID USERID thinks im a lesbian thats not possible i like dick i will just openly tell anyone when i think a girl is hot lol   USERID ,dick,1,Oct2011,1
1161, USERID USERID this bitch gt  USERID USERID need help  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID ,bitch,1,Oct2011,0
27862, USERID USERID this bitch is crazy i dont even know what shes tweeting me luv ya   USERID ,bitch,1,Oct2011,1
21674, USERID USERID this dicklol    USERID ,dick,1,Oct2011,0
33401, USERID USERID this feeling is mutual about sumone im blushing hard as hell na im too shy to call ⌒⌒   USERID ,hell,2,Oct2011,0
30506, USERID USERID this girl she in alpha nu but i dont wanna say that shit on twitter  USERID ,shit,7,Oct2011,0
28573, USERID USERID this girl tryna get votes on twitter lmao that shit crayy  USERID ,shit,7,Oct2011,1
13340, USERID USERID this has been a fun question specifically how has this affected you and why are you specifically there no platitudes please  USERID ,tit,1,Oct2011,1
11641, USERID USERID this is absolutely ridiculous pretty sure its october not june just raise the damn banner and get this game staed  USERID ,damn,2,Oct2011,1
17756, USERID USERID this is it i died and went to hell its my pr class  USERID ,hell,2,Oct2011,1
9267, USERID USERID this is mixed the title itself says storming barricades whats the point of barricades if you just let people pass  USERID ,tit,1,Oct2011,1
11351, USERID USERID this is overdoing it a bit  USERID USERID show a video bring out the cup raise the banner and lets play some damn hockey  USERID ,damn,2,Oct2011,1
11391, USERID USERID this is to fucking funny its real talk tho check this video out  rant woh listening toomp4 tcou2vxbein via  USERID USERID  USERID ,fuck,7,Oct2011,0
19165, USERID USERID this my bucket with the amount of fucks i give its    USERID  USERID ,fuck,7,Oct2011,0
27297, USERID USERID this new iphone made yours look like a piece of shit and mine too so if i got the money to upgrade i will dont hate haha  USERID ,shit,7,Oct2011,0
12921, USERID USERID this retard at my job decided to send that when i left my page up  USERID ,retard,4,Oct2011,1
14208, USERID USERID this shit is frustrating  USERID ,shit,7,Oct2011,1
17660, USERID USERID this whole time weve been trying to find someone to eat zitos contract its fucking prince fielder  USERID ,fuck,7,Oct2011,1
24518, USERID USERID this year sucks everybodies damn near  USERID lol  USERID ,damn,2,Oct2011,1
1747, USERID USERID those are just your assumptions you dont know shit  USERID ,ass,3,Oct2011,1
23061, USERID USERID those arent the final shoes  lol  USERID ,hoe,1,Oct2011,0
16747, USERID USERID those cunts really make me fume  USERID ,cunt,1,Oct2011,1
31197, USERID USERID those damn hippies and their ipadphonegizmos  USERID ,damn,2,Oct2011,1
1352, USERID USERID those lucky bitches lol  USERID ,bitch,1,Oct2011,0
8523, USERID USERID those them bitches huh smh  USERID ,bitch,1,Oct2011,1
11187, USERID USERID three weks ago but yeah fuck bitches get dolas  USERID ,bitch,1,Oct2011,0
34394, USERID USERID throwing oops and shit  USERID ,shit,7,Oct2011,1
21025, USERID USERID tht shit is nice mike posner kills hook n he produced  USERID ,shit,7,Oct2011,0
19968, USERID USERID tht shit pretty r they playing now  USERID ,shit,7,Oct2011,1
24790, USERID USERID tht shxt cray  USERID USERID i aint gay  USERID ,gay,1,Oct2011,1
28812, USERID USERID thts bcuz ur shit shudnt b locked  USERID ,shit,7,Oct2011,1
13828, USERID USERID thts one hell of a craving lmao  USERID ,hell,2,Oct2011,0
20335, USERID USERID thx 4 damn moovee bitch  USERID ,bitch,1,Oct2011,1
30628, USERID USERID tiguidou alors michelle  veuxtu mépouser  USERID ,hell,2,Oct2011,0
23469, USERID USERID tina perm yo fuckin weave  USERID ,fuck,7,Oct2011,0
32910, USERID USERID titi mami no me entiende  USERID ,tit,1,Oct2011,0
35147, USERID USERID tjt shyt funny as hell  USERID ,hell,2,Oct2011,1
10351, USERID USERID to bad you went ghost on me little bitch   USERID ,bitch,1,Oct2011,1
29094, USERID USERID to fill up jc shoes and it was like 250  hahaha xx  USERID ,hoe,1,Oct2011,0
5230, USERID USERID to hell with finances its afp and the dolls  USERID ,hell,2,Oct2011,1
26127, USERID USERID to my dick yeah i know  USERID ,dick,1,Oct2011,0
1341, USERID USERID to the rescue killing a cockroach coming through a hole in the ceiling URL  USERID ,cock,1,Oct2011,1
18102, USERID USERID to vendo a fina estampa e raxando de rir com as gírias gaysk  USERID ,gay,1,Oct2011,0
37242, USERID USERID toi should be sent to ihell  USERID ,hell,2,Oct2011,1
3524, USERID USERID told me alot of shit  USERID ,shit,7,Oct2011,1
15550, USERID USERID told me to stop being mean but this bitch just walked up to car like hey boo bitch  USERID idc wat u had when  USERID ,bitch,1,Oct2011,1
15651, USERID USERID told you that was some good shit aye  USERID ,shit,7,Oct2011,0
32733, USERID USERID tolong puterin clipnya lady gaga dong you and i  USERID  USERID ,dong,1,Oct2011,0
5683, USERID USERID toma aquí lo tienes entero subtituado en inglés  URL la calidad no es muy buena pero en fin  USERID ,tit,1,Oct2011,2
11992, USERID USERID tony logic thatz my fuckin nigga rip big bruh  USERID ,fuck,7,Oct2011,1
21639, USERID USERID too bad its slutvanna but good try  USERID ,slut,1,Oct2011,1
10664, USERID USERID too bad you aint got one bitch  USERID ,bitch,1,Oct2011,1
3090, USERID USERID too damn  to sleep bro and  USERID was da name  USERID ,damn,2,Oct2011,1
11934, USERID USERID tosa west got some ratchet hoes youll hate it lmao  USERID ,hoe,1,Oct2011,0
38183, USERID USERID tot hoeveelste uur eb je  USERID ,hoe,1,Oct2011,0
7964, USERID USERID tp tadi gue denger interview seninkamis berai besok tes teulis dong tp gatau juga yaa  USERID ,dong,1,Oct2011,0
2917, USERID USERID trew whoever drops that is the true winner in my hea  USERID ,hoe,1,Oct2011,1
5274, USERID USERID true dat no idea something simple not fucked dressing up  although i do have james suitcase tehehehehe x  USERID ,fuck,7,Oct2011,1
6442, USERID USERID true that shit right there was just flat out triffunlent  USERID ,shit,7,Oct2011,1
20962, USERID USERID trus kakaknya lebih tua dari nenek nenek dong ơ̴̮͡ơ̴̴͡  USERID ,dong,1,Oct2011,0
22389, USERID USERID try again mutha fucka lol yo the man names is played lol pick one and stick with it lol ya moms face is stronger than all of  USERID ,fuck,7,Oct2011,0
37924, USERID USERID trying to fix it now thanx for letting me know how fucktarded  USERID ,fuck,7,Oct2011,1
5316, USERID USERID trying to keep schtumm about bsd a legacy of quashing competition through patent abuse and think nice thoughts about elegance  USERID ,tit,1,Oct2011,0
32486, USERID USERID tryn find this bitch mary  USERID ,bitch,1,Oct2011,1
16667, USERID USERID tryna fuck the whole team  USERID ,fuck,7,Oct2011,1
28176, USERID USERID tryna record this song on this fuckn slow as computer   lonly  lol  yuu   USERID ,fuck,7,Oct2011,1
18552, USERID USERID tu intenséale mana yo estoy furiosa entre que el pri se quiso pasar de listo y lo ineficiente de nuestras instituciones  USERID ,tit,1,Oct2011,0
28359, USERID USERID tues 9am wed to fri 8am  USERID seriously damn  USERID ,damn,2,Oct2011,0
31604, USERID USERID tumblr and twitter damn oscar estas en todo lol  USERID ,damn,2,Oct2011,0
17399, USERID USERID twas a joke layyd dare is fun can be nerve wracking i always get shit dares though hahaha n  USERID ,shit,7,Oct2011,0
5983, USERID USERID twas frezing this morning and still is in this damn shop  USERID ,damn,2,Oct2011,1
7345, USERID USERID twitcon look kinda cute too it hella small on my phone tho lol uh oh  USERID ,hell,2,Oct2011,0
32905, USERID USERID twitter was invented for swearing in a public forum no need to apologize  USERID USERID fuck the yankees  USERID ,fuck,7,Oct2011,1
11830, USERID USERID two beckys  godd damn its gonna be hard to hug both of them at once  lol  USERID ,damn,2,Oct2011,1
11346, USERID USERID tyra banks was bogus as hell in that movie lol  USERID ,hell,2,Oct2011,1
14574, USERID USERID támas depois eu quero ver uma suamas não me humilhaok  URL essa retardada ai   USERID ,retard,4,Oct2011,0
5609, USERID USERID u a fucking bust wanna have hea and weight problems and shit stop fucking eating  USERID ,shit,7,Oct2011,1
31955, USERID USERID u aint got shit ol sho ass lol now i got that ass tomorrow  USERID ,ass,3,Oct2011,0
27303, USERID USERID u aint shit lol  USERID ,shit,7,Oct2011,1
28536, USERID USERID u came get in then lls sike nawaint nobody a damn stripper lmao  USERID ,damn,2,Oct2011,0
3294, USERID USERID u carzy as hell  USERID ,hell,2,Oct2011,1
14615, USERID USERID u da shit offtop  USERID ,shit,7,Oct2011,0
18879, USERID USERID u dont no have to text u fat fuck eat the dick  USERID ,dick,1,Oct2011,0
10940, USERID USERID u finally over 200 followersthanks to me flips hair damn shame u n the league wonly 200 followers u sur u nt the waterboy  USERID ,damn,2,Oct2011,0
27, USERID USERID u fuckin wit it   USERID ,fuck,7,Oct2011,1
15564, USERID USERID u going to helldamn u aint have to make it obvious the man had a hard time walking n u clumsyu pushed him on yo own  USERID ,hell,2,Oct2011,1
17243, USERID USERID u going with nordick  USERID ,dick,1,Oct2011,1
21279, USERID USERID u got bring screwdriver lax girl  USERID ,screw,1,Oct2011,0
12300, USERID USERID u have too many shoes  USERID ,hoe,1,Oct2011,1
7898, USERID USERID u kno u aint do shit 2 me bereal i told u come 2 goodtymes then i tweeted  USERID USERID it nigga u went home  USERID ,shit,7,Oct2011,0
10019, USERID USERID u kno um country ass hell wyd tho  USERID ,hell,2,Oct2011,1
23582, USERID USERID u know my attitude is different when u squi on me  USERID ,tit,1,Oct2011,1
6134, USERID USERID u know what sounds hella good right now an erin kim back rub ahaha  USERID ,hell,2,Oct2011,0
26863, USERID USERID u know wtf i mean shit  USERID ,shit,7,Oct2011,1
37124, USERID USERID u look fuckin pretty on ur icon xd  USERID ,fuck,7,Oct2011,0
6177, USERID USERID u mf imma fuck u up on site u already on my shit list imma piss in your spaghetti noodles  USERID ,shit,7,Oct2011,0
4514, USERID USERID u must be goin trough some deep shit lollike forreal i might get kidnapped hanging out with u dang lol  USERID ,shit,7,Oct2011,1
24906, USERID USERID u need 2 help  USERID USERID get her twitter poppin like our shit x  USERID ,shit,7,Oct2011,1
31872, USERID USERID u need to see the whole thing shits hilarious  USERID ,shit,7,Oct2011,1
7548, USERID USERID u tell em dude bring back mike dickin  USERID  USERID ,dick,1,Oct2011,0
33010, USERID USERID u tell me what up pimp  USERID ,pimp,1,Oct2011,1
640, USERID USERID u thought that was some shit wait til u see me with my new glasses lol  USERID ,ass,3,Oct2011,0
25504, USERID USERID u tweet seems to imply the first couple is also the first gay couple  USERID ,gay,1,Oct2011,1
38205, USERID USERID u was fuckin that junt up too onions was loud as hell  USERID ,hell,2,Oct2011,1
21514, USERID USERID u were right  i shud of stayed my black ass at home i could of done that shit my self with flashlights in my room  lol  USERID ,ass,3,Oct2011,0
