text,sentiment
rt  USERID USERID cute as fuck URL  USERID ,0
rt  USERID USERID cute dating tip dont cheat on your partner you fucking pathetic piece of shit  USERID ,0
rt  USERID USERID cute dating tip don’t cheat on your partner you fucking pathetic piece of shit  USERID ,0
rt  USERID USERID cute moments with the slut  USERID USERID URL  USERID ,0
rt  USERID USERID cute simple dating tip don’t cheat on your partner you fucking pathetic piece of shit  USERID ,0
rt  USERID USERID da most beautiful thing is watchin me fresh out the shower my hair wet body wet ha pussy wet im on hard cus i keep wa…  USERID ,0
"rt  USERID USERID dad go clean your room
me no fuck you 
dad excuse me
me calm down bro i was talking about louis walsh  USERID ",1
rt  USERID USERID dad youre so silly u have a hard cock for my big tits well u should use that to fuck my tight little pussy URL  USERID ,0
rt  USERID USERID daddy please fuck me raw  give me your warm manly seed breed URL  USERID  USERID  USERID URL  USERID ,0
"rt  USERID USERID daily pussy pic  USERID  USERID 
honeyb69 
sonal2 
sexxvid 
swo2212 
mepajeox URL  USERID ",0
rt  USERID USERID damn  USERID URL  USERID ,0
rt  USERID USERID damn  USERID be careful who you call your friends URL  USERID ,0
rt  USERID USERID damn 2 URL  USERID ,0
rt  USERID USERID damn 4th quarter already  USERID ,1
rt  USERID USERID damn 5sos really like teasing us dont they  USERID  USERID  USERID ,1
rt  USERID USERID damn boy URL  USERID ,0
"rt  USERID USERID damn boy youre a 14 
on the ph scale
cause youre basic  USERID ",0
rt  USERID USERID damn bruh  USERID i really love my boyfriend he always keeping it  USERID w me URL  USERID ,0
rt  USERID USERID damn can friday come lol  USERID ,0
rt  USERID USERID damn ceiras bf body slammed the fuck out of perla and i didnt even notice till i seen the videos lol  USERID  USERID ,1
rt  USERID USERID damn damn damn  USERID USERID URL  USERID ,0
rt  USERID USERID damn damn damn rt  USERID USERID flawless rt  USERID USERID here we go  USERID  USERID URL  USERID ,0
rt  USERID USERID damn dont do my girl like this thats fucked up  USERID ,1
rt  USERID USERID damn fifth harmony has so many great jams  USERID ,1
rt  USERID USERID damn how you fuck 4 different niggas within a week amp you got a boyfriend  USERID  USERID ,1
rt  USERID USERID damn i feel so alone  USERID ,1
rt  USERID USERID damn i felt this… count your blessings URL  USERID ,0
rt  USERID USERID damn i hate a lot of people  USERID ,1
rt  USERID USERID damn i really glod up  USERID URL  USERID ,0
rt  USERID USERID damn i think about this shit everyday b  USERID USERID URL  USERID ,0
rt  USERID USERID damn i wanted the zags to win  USERID ,0
rt  USERID USERID damn it dinah dont sneak it go get the real thing  USERID  USERID  USERID USERID URL  USERID ,0
rt  USERID USERID damn it park sunyoung  USERID i love this style pretty URL  USERID ,0
"rt  USERID USERID damn its late n

vote5sos  USERID  USERID ",0
rt  USERID USERID damn its so fucking sweet URL  USERID ,0
rt  USERID USERID damn jj abrams  USERID stop penning my book URL  USERID ,1
rt  USERID USERID damn just damn URL  USERID ,0
rt  USERID USERID damn lovely  USERID USERID getting fucked love it  USERID URL  USERID ,0
rt  USERID USERID damn niggas aint shit  USERID ,1
rt  USERID USERID damn now that i finally think about it it was all bullshit lol  USERID ,1
rt  USERID USERID damn pretty on the outside damn cb lj on the inside URL  USERID ,0
rt  USERID USERID damn right there is an nxt chant goin  USERID ,0
rt  USERID USERID damn savage  USERID URL  USERID ,0
rt  USERID USERID damn she 4 years late realizing this lmao URL  USERID ,0
rt  USERID USERID damn she basically stating what makes females insecure now URL  USERID ,1
rt  USERID USERID damn son he went out like a g rip  USERID URL  USERID ,0
rt  USERID USERID damn straight URL  USERID ,0
rt  USERID USERID damn that was one helluva generation  USERID USERID URL  USERID ,0
rt  USERID USERID damn u aint locked up yet “giaanna i murdered 18 men”  USERID ,1
rt  USERID USERID damn “bitcheslovejojo  USERID USERID beat the shit out of her URL time to switch schools ” omfg …  USERID ,0
rt  USERID USERID dantes tenth circle of hell is a dukekentucky title game  USERID ,0
rt  USERID USERID dara cant go to sleep unless disney channel on her tv i be hearin good luck charlie n shit while she sleep  USERID  USERID ,1
rt  USERID USERID darren reading his indirects oh shit sweats nervously  USERID ,0
rt  USERID USERID daryl and morgan met yes fucking fuck yes  USERID  USERID ,0
rt  USERID USERID daryl bet not do no dumb shit  USERID  USERID  USERID ,0
rt  USERID USERID date a girlguy who has a life outside of you that clingy all day with you shit is very unhealthy shi can i breathe  USERID ,1
rt  USERID USERID date someone you can be fucking weird as hell with who at the end of the day still wants to get naked with you  USERID ,1
rt  USERID USERID dave needs to be locked in a basement he is doing too damn much  USERID  USERID ,1
rt  USERID USERID dawg im really crying what the fuck  USERID URL  USERID ,1
rt  USERID USERID day 3 of ultra  USERID im so fucking ready  USERID krewella  USERID knife party and most likely justin bieber and jack ü holy fuck  USERID ,0
rt  USERID USERID day 4 without zayn all hell is about to break loose the tears turned into anger and confusion but the love for zayn will n…  USERID ,1
rt  USERID USERID dead as fuck from mexico  USERID ,1
rt  USERID USERID dead ass watched a fucking rave with  USERID USERID  USERID USERID amp  USERID USERID  USERID  USERID ,1
rt  USERID USERID deadass fuck prom  USERID ,0
rt  USERID USERID dean ambrose holy shit  USERID  USERID USERID  USERID  USERID ,0
rt  USERID USERID dear  USERID USERID me my own tv show already it is about damn time  USERID ,0
"rt  USERID USERID dear ashton 

man bun that shit  USERID ",0
"rt  USERID USERID dear diary

a fan asked me why i dont post on ig anymore its bc fans scare me
they always say fuck me

i only fuc…  USERID ",1
rt  USERID USERID dear gay people of indiana please move to seattle we need you leave the fucktards behind  USERID ,0
"rt  USERID USERID dear hating ass punk heffa bitches 

URL  USERID ",0
rt  USERID USERID dear naps sorry i was such a dick to you when i was younger  USERID ,1
rt  USERID USERID dear proteas pack your shit and come home were going to welcome you back like heroes because thats what you are  USERID  USERID ,0
rt  USERID USERID demi is body goals girlfriend goals sister goals everything goals fuck  USERID ,0
rt  USERID USERID destroy the idea that i give a damn a fuck or a shit about what you gotta say  USERID ,1
rt  USERID USERID dexter what the hell kid URL  USERID ,0
rt  USERID USERID di teef dem nuff a pembrokehall yuh fuck sleep amp wake up amp yuh furniture dem gone outa yuh house  USERID ,0
rt  USERID USERID diarrhea of the mouth rt  USERID USERID people say stupid shit everyday b  USERID ,1
rt  USERID USERID dick cavetts story of going to the copacabana with walter winchell in 1969 URL  USERID ,0
rt  USERID USERID did you read dr seuss as a kid because green eggs and damn  USERID ,0
"rt  USERID USERID didnt give a fuck yesterday
no fucks were given today
probably wont give a fuck tomorrow  USERID ",1
rt  USERID USERID didnt give a fuck yesterday dont give a fuck today probably wont give a fuck tomorrow  USERID ,1
rt  USERID USERID dipset rt  USERID USERID gs up hoes downif your bitch cant swim she gon drown  USERID ,0
rt  USERID USERID directioners gave us shit for being sad when jls or the wanted split up so i have no sympathy for them whatsoever  USERID ,1
rt  USERID USERID disliking me wont make you relevant bitch  USERID ,1
rt  USERID USERID distroy that slutty pussy forever URL  USERID ,0
rt  USERID USERID diversity bitch URL  USERID ,0
rt  USERID USERID dnt trust words trust actions bcus it seems like that real shit is what everyones lackin  USERID ,0
rt  USERID USERID do all brits say rude hurtful uncalled for shit and just think its supposed to be excused bc it was just banter  USERID ,1
rt  USERID USERID do fuck boys ever grow out of being fuck boys or  USERID ,1
"rt  USERID USERID do i feel betrayed

yes

do i hate zayn

never

its just that it hurts like hell tbh it fucking does  USERID  USERID ",1
rt  USERID USERID do no harm but take no shit  USERID ,0
rt  USERID USERID do not fix your dark circles let the world know youre tired of its shit and ready to kill a man  USERID ,1
rt  USERID USERID do not get my hopes up about something and tell me shit otherwise  USERID ,1
rt  USERID USERID do or die and u sittin on da bench cryin n shit  USERID ,1
rt  USERID USERID do shit that makes you happy  USERID ,0
"rt  USERID USERID do they still give you a boner without makeup
URL  USERID ",1
rt  USERID USERID do u ever just look back at old pictures and think  USERID USERID why did nobody tell me i look like shit  USERID ,1
"rt  USERID USERID do u ever just meet one person

and at first it is awkward

then u start talking

amp  USERID USERID its like

“holy shit where have u bee…  USERID ",1
rt  USERID USERID do u ever just think about the first time u met someone amp compare it to where u guys are now amp it’s like damn who knew thi…  USERID ,0
rt  USERID USERID do u ever just think about the first time u met someone amp compare it to where u guys are now amp it’s like damn who knew t…  USERID ,0
rt  USERID USERID do u ever just think about the first time u met someone amp compare it to where u guys are now amp it’s like damn who knew…  USERID ,0
rt  USERID USERID do u think ur pets talk shit about u when ur not home  USERID ,1
rt  USERID USERID do what makes you happy who gives a damn about what people think you should be doing its your life  USERID ,0
rt  USERID USERID do you eat shit rt  USERID USERID just curious did you actually read the piece  USERID ,1
rt  USERID USERID do you ever feel like running away just suddenly leaving no note no warning just getting your shit and leaving  USERID ,1
rt  USERID USERID do you ever hear someone’s voice and kinda wanna fuck it  USERID ,1
rt  USERID USERID do you ever just look back at old pictures and think why did nobody tell me i look like shit  USERID ,1
rt  USERID USERID do you ever just meet one person and at first it is awkward then you start talking and its like holy shit where have y…  USERID ,1
rt  USERID USERID do you ever just sit and ask yourself why am i dealing with this shit  USERID ,1
rt  USERID USERID do you ever just sit there and realize that you mean nothing to anyone and you start feeling like shit  USERID ,1
rt  USERID USERID do you ever look through old pictures and think where the hell did that shirt go  USERID ,1
rt  USERID USERID do you ever smell an old perfume or hear an old song or pass an old hangout spot amp kinda just think damn for a co…  USERID ,0
"rt  USERID USERID do you ever think about shit you did in the past and just go
why
the fuck
did nobody punch me in the face  USERID ",1
"rt  USERID USERID do you ever think about shit you did in the past and just go  USERID USERID  USERID USERID  USERID USERID 

why

the fuck

did nobody punch me in the face  USERID ",1
rt  USERID USERID do you guys sometimes eat not because youre hungry but because youre bored lol fuck  USERID ,1
